year_month,station_id,observed_days,salinity_mean,salinity_median,salinity_std,salinity_min,salinity_max
2022-04,DAI_NGAI,30,0.5033333333333333,0.3,0.43110390245582747,0.2,1.7
2022-04,GO_QUAO,30,2.6366666666666663,2.75,1.310562746549618,0.4,4.6
2022-04,HOA_BINH,30,8.443333333333333,8.4,2.8970476450122917,4.0,13.3
2022-04,HUNG_MY,30,5.83,5.9,1.4015139597272464,3.2,8.5
2022-04,HUONG_MY,12,2.8333333333333335,2.7,1.439907404430345,0.5,5.3
2022-04,LOC_THUAN,11,7.263636363636365,8.3,2.6047160026662133,2.9,9.8
2022-04,MY_HOA,30,0.55,0.5,0.3266866050682741,0.2,1.4
2022-04,SON_DOC,12,6.133333333333333,5.8,2.2716967360556866,2.7,10.8
2022-04,TAN_AN,30,0.3,0.3,0.0262612865719445,0.2,0.4
2022-04,TRAN_DE,30,9.476666666666667,9.05,1.8726126564026901,6.7,14.1
2022-04,TRA_KHA,30,6.08,6.05,0.8347619937484556,4.2,7.5
2022-04,TRA_VINH,30,2.19,2.05,1.2820646064736416,0.2,4.5
2022-04,TUYEN_NHON,30,0.1,0.1,0.0,0.1,0.1
2022-04,VAM_KENH,30,15.403333333333334,15.8,2.5166320314279558,10.5,19.1
2022-04,XEO_RO,30,4.363333333333333,4.300000000000001,1.112463353393575,2.5,7.4
2022-04,XUAN_KHANH,30,0.1,0.1,0.0,0.1,0.1
2022-05,AN_THUAN,2,13.899999999999999,13.899999999999999,0.2828427124746186,13.7,14.1
2022-05,BEN_LUC,31,0.29677419354838713,0.2,0.12243058160373148,0.2,0.6
2022-05,BEN_TRAI,3,7.633333333333334,7.7,1.2013880860626733,6.4,8.8
2022-05,BINH_DAI,2,16.95,16.95,0.6363961030678917,16.5,17.4
2022-05,CAU_NOI,31,1.5548387096774194,1.5,0.9663811220829387,0.4,4.3
2022-05,CAU_QUAN,31,0.3645161290322581,0.1,0.7092476704681632,0.1,3.2
2022-05,DAI_NGAI,31,0.2,0.2,0.0,0.2,0.2
2022-05,GO_QUAO,31,1.4903225806451614,1.6,0.955110757524898,0.2,3.1
2022-05,HOA_BINH,31,4.919354838709677,4.6,1.9608534459666125,1.6,8.8
2022-05,HUNG_MY,31,3.2870967741935484,3.4,1.3891824779305444,1.0,5.7
2022-05,HUONG_MY,2,0.95,0.95,0.6363961030678927,0.5,1.4
2022-05,LOC_THUAN,2,4.45,4.45,0.3535533905932738,4.2,4.7
2022-05,MY_HOA,6,0.20000000000000004,0.2,0.0,0.2,0.2
2022-05,SON_DOC,3,2.766666666666667,3.1,1.1372481406154658,1.5,3.7
2022-05,TAN_AN,31,0.2064516129032258,0.2,0.0442378711887431,0.1,0.3
2022-05,TRAN_DE,31,7.025806451612904,6.8,1.8140135504704265,3.9,10.8
2022-05,TRA_KHA,31,3.383870967741936,3.2,1.3810857502205884,1.2,7.5
2022-05,TRA_VINH,31,0.4741935483870968,0.3,0.3898441927535357,0.1,1.5
2022-05,TUYEN_NHON,31,0.1,0.1,0.0,0.1,0.1
2022-05,VAM_KENH,31,11.27741935483871,11.1,1.8415047610435977,9.0,15.7
2022-05,XEO_RO,31,2.670967741935484,2.6,0.3848753463890154,1.9,4.0
2022-05,XUAN_KHANH,31,0.1,0.1,0.0,0.1,0.1
2023-01,AN_THUAN,12,17.533333333333335,17.45,3.5015148237021734,13.5,24.2
2023-01,BEN_LUC,31,0.49032258064516127,0.4,0.23431437387930687,0.1,1.0
2023-01,BEN_TRAI,12,13.766666666666666,15.55,5.87774436224295,5.0,23.3
2023-01,BINH_DAI,12,17.025000000000002,16.950000000000003,2.163383293068354,13.9,20.5
2023-01,CAU_NOI,31,7.651612903225806,7.1,1.8141795147746427,4.9,10.9
2023-01,CAU_QUAN,31,2.7096774193548385,3.0,2.2754274087461277,0.1,7.2
2023-01,DAI_NGAI,31,1.032258064516129,0.7,1.2694846977610492,0.1,6.6
2023-01,GO_QUAO,31,0.13419354838709677,0.1,0.05903525463926264,0.1,0.3
2023-01,HOA_BINH,31,11.006451612903225,11.0,2.52255630711797,7.4,15.2
2023-01,HUNG_MY,31,6.029032258064516,6.6,1.9926855494344136,2.3,10.3
2023-01,HUONG_MY,12,2.058333333333333,2.15,1.3453342493314597,0.3,4.2
2023-01,LOC_THUAN,12,5.158333333333333,5.1,1.5900019058498203,2.4,7.6
2023-01,MY_HOA,31,0.43870967741935485,0.2,0.5314617699357366,0.1,2.3
2023-01,SON_DOC,12,5.816666666666666,6.699999999999999,2.7764703994078306,2.2,9.8
2023-01,TAN_AN,31,0.1806451612903226,0.2,0.04774484152736417,0.1,0.3
2023-01,TRAN_DE,31,10.641935483870967,10.3,3.2271529447846534,5.0,18.1
2023-01,TRA_KHA,31,6.816129032258065,6.9,2.1940976541915886,2.6,10.4
2023-01,TRA_VINH,31,2.2129032258064516,2.2,1.5389914306635737,0.1,4.8
2023-01,TUYEN_NHON,31,0.0,0.0,0.0,0.0,0.0
2023-01,VAM_KENH,31,15.5,15.2,1.423844560804772,13.0,17.8
2023-01,XEO_RO,31,2.1580645161290324,0.9,2.6167122110960017,0.2,10.4
2023-01,XUAN_KHANH,31,0.1032258064516129,0.1,0.01796053020267749,0.1,0.2
2023-02,AN_THUAN,12,21.325,20.4,2.394738550922153,19.2,26.0
2023-02,BEN_LUC,28,1.2285714285714284,1.1,0.5394490624751247,0.5,2.7
2023-02,BEN_TRAI,12,18.641666666666666,18.45,3.7286259553824266,12.1,23.9
2023-02,BINH_DAI,12,21.291666666666668,20.549999999999997,1.6087591679944087,19.5,24.4
2023-02,CAU_NOI,28,10.660714285714286,10.649999999999999,1.1792462393926446,8.2,13.5
2023-02,CAU_QUAN,28,4.892857142857143,4.449999999999999,3.806323060132343,0.1,13.1
2023-02,DAI_NGAI,28,3.85,3.3,2.488864087178013,0.4,8.3
2023-02,GO_QUAO,28,2.0142857142857142,0.7000000000000001,2.0869460738945596,0.1,5.4
2023-02,HOA_BINH,28,13.192857142857141,13.9,2.260928778577278,7.4,16.0
2023-02,HUNG_MY,28,8.7,8.850000000000001,2.731300056749533,3.2,13.5
2023-02,HUONG_MY,12,5.2749999999999995,6.25,3.0736785778607367,0.6,9.1
2023-02,LOC_THUAN,12,9.908333333333333,9.3,2.3438345944329364,6.7,13.9
2023-02,MY_HOA,28,2.817857142857143,2.9,1.3162949043175223,0.4,5.3
2023-02,SON_DOC,12,10.316666666666666,11.05,2.080136941878995,6.8,13.9
2023-02,TAN_AN,28,0.34285714285714286,0.3,0.09200874124564723,0.3,0.7
2023-02,TRAN_DE,28,14.285714285714286,13.95,3.6186465943226866,7.4,20.5
2023-02,TRA_KHA,28,11.025,11.2,3.483253587603916,4.1,16.1
2023-02,TRA_VINH,28,3.9964285714285714,3.75,2.517123894132487,0.2,9.3
2023-02,TUYEN_NHON,28,0.0,0.0,0.0,0.0,0.0
2023-02,VAM_KENH,28,18.72142857142857,18.65,1.3093275466202576,14.8,21.0
2023-02,XEO_RO,28,7.267857142857143,9.100000000000001,4.41856802439924,0.2,12.6
2023-02,XUAN_KHANH,28,0.32142857142857145,0.3,0.0956736074026644,0.2,0.5
2023-03,AN_THUAN,12,24.083333333333332,24.6,2.703476998013461,19.3,27.3
2023-03,BEN_LUC,31,1.3193548387096774,1.3,0.2676058729284662,0.8,1.9
2023-03,BEN_TRAI,12,18.8,19.95,4.3323308863810155,10.5,23.4
2023-03,BINH_DAI,12,21.141666666666666,21.25,2.103010108190523,16.3,24.5
2023-03,CAU_NOI,31,10.429032258064517,10.4,0.7376510233559387,8.9,12.1
2023-03,CAU_QUAN,31,5.848387096774194,6.2,2.866457856861198,1.8,10.2
2023-03,DAI_NGAI,31,4.561290322580645,4.3,2.5813016638064403,0.7,9.5
2023-03,GO_QUAO,31,1.6838709677419357,2.0,0.7742078851719124,0.2,2.6
2023-03,HOA_BINH,31,11.745161290322581,12.4,2.071366490939,8.7,15.0
2023-03,HUNG_MY,31,9.816129032258065,9.8,2.8512098922145954,4.5,13.8
2023-03,HUONG_MY,12,5.941666666666666,5.7,2.568146956051929,1.6,9.5
2023-03,LOC_THUAN,12,10.741666666666667,10.65,1.4835205874315778,8.7,13.3
2023-03,MY_HOA,31,4.509677419354839,4.8,1.9301735394707693,1.4,7.1
2023-03,SON_DOC,12,13.741666666666667,15.15,2.7301209874400447,8.9,16.6
2023-03,TAN_AN,31,0.5096774193548387,0.5,0.10756343464727351,0.3,0.7
2023-03,TRAN_DE,31,16.403225806451612,17.0,2.419708504616172,11.1,19.9
2023-03,TRA_KHA,31,10.906451612903227,11.5,3.227582736752173,5.7,16.2
2023-03,TRA_VINH,31,5.451612903225806,5.6,2.5042458569054196,1.2,9.8
2023-03,TUYEN_NHON,31,0.0,0.0,0.0,0.0,0.0
2023-03,VAM_KENH,31,20.15806451612903,20.3,0.9503592982124839,17.6,21.5
2023-03,XEO_RO,31,7.738709677419355,7.6,3.7374391784888252,2.2,22.0
2023-03,XUAN_KHANH,31,0.12580645161290324,0.1,0.044480272297456935,0.1,0.2
2023-04,AN_THUAN,12,19.833333333333332,19.85,1.353334826092623,17.7,21.9
2023-04,BEN_LUC,30,1.8599999999999999,1.5,0.7881011662698273,1.0,3.8
2023-04,BEN_TRAI,12,15.533333333333333,15.5,2.2166040091395067,11.9,18.8
2023-04,BINH_DAI,12,21.458333333333332,21.5,0.9491224016602563,20.2,23.1
2023-04,CAU_NOI,30,11.096666666666666,10.850000000000001,1.4863710339530682,8.9,13.8
2023-04,CAU_QUAN,30,2.1566666666666667,1.9,1.3882967320036284,0.3,4.8
2023-04,DAI_NGAI,30,2.2866666666666666,2.1,1.0526594672651686,0.7,5.6
2023-04,GO_QUAO,30,6.216666666666667,6.15,1.5896395890227777,2.7,8.5
2023-04,HOA_BINH,30,11.166666666666666,11.1,1.465542934189927,8.4,14.1
2023-04,HUNG_MY,30,7.546666666666667,7.15,1.469865894266016,4.5,10.3
2023-04,HUONG_MY,12,3.15,3.1500000000000004,0.8479922812684729,1.7,4.8
2023-04,LOC_THUAN,12,10.383333333333333,10.149999999999999,1.4452639477921945,8.4,12.7
2023-04,MY_HOA,30,1.65,1.55,0.41667816076100306,1.0,2.7
2023-04,SON_DOC,12,8.941666666666666,8.7,0.6761634193720998,8.2,10.0
2023-04,TAN_AN,30,0.8266666666666667,0.6,0.41682985310169623,0.4,1.9
2023-04,TRAN_DE,30,13.886666666666667,13.850000000000001,1.5158321564199582,10.7,17.7
2023-04,TRA_KHA,30,7.42,7.2,1.8061962317495317,4.4,10.7
2023-04,TRA_VINH,30,3.2,2.7,1.42828568570857,1.3,6.5
2023-04,TUYEN_NHON,30,0.08000000000000002,0.1,0.07143842296595067,0.0,0.2
2023-04,VAM_KENH,30,16.34,16.2,0.9636854544779702,15.0,18.5
2023-04,XEO_RO,30,15.733333333333333,15.45,4.113420703630673,8.4,23.2
2023-04,XUAN_KHANH,30,0.1,0.1,0.0,0.1,0.1
2023-05,AN_THUAN,12,17.158333333333335,16.7,2.1304964565835713,14.4,20.5
2023-05,BEN_LUC,31,1.2258064516129032,0.9,0.7745827874563544,0.3,2.5
2023-05,BEN_TRAI,12,15.858333333333334,16.1,3.012235151189331,11.1,20.3
2023-05,BINH_DAI,12,19.516666666666666,18.799999999999997,2.594341161182558,16.5,24.8
2023-05,CAU_NOI,31,8.787096774193548,8.7,2.0069449312298646,5.1,11.5
2023-05,CAU_QUAN,31,2.864516129032258,2.7,1.9191227834780449,0.5,6.5
2023-05,DAI_NGAI,31,3.9064516129032256,3.4,2.1936173297198653,0.8,7.6
2023-05,GO_QUAO,31,4.664516129032258,4.2,2.518537722184148,0.5,9.0
2023-05,HOA_BINH,31,12.280645161290321,11.6,2.900852674052777,7.5,17.4
2023-05,HUNG_MY,31,8.083870967741936,7.9,2.4392754080113686,4.1,12.3
2023-05,HUONG_MY,12,3.108333333333333,2.95,1.009462803433168,1.4,4.6
2023-05,LOC_THUAN,12,9.275,9.25,1.0100630043355086,7.6,10.9
2023-05,MY_HOA,31,2.3419354838709676,2.5,1.15000701260134,0.5,4.0
2023-05,SON_DOC,12,8.633333333333333,9.05,1.5440992274599528,6.5,10.6
2023-05,TAN_AN,31,0.7032258064516129,0.5,0.4520205533437184,0.2,1.4
2023-05,TRAN_DE,31,15.774193548387096,15.3,2.9748913416499194,11.3,20.2
2023-05,TRA_KHA,31,6.158064516129032,6.0,1.7122644253635577,3.8,9.7
2023-05,TRA_VINH,31,3.4000000000000004,3.2,1.698823122046554,0.9,6.7
2023-05,TUYEN_NHON,31,0.06451612903225806,0.0,0.07978465640616286,0.0,0.2
2023-05,VAM_KENH,29,15.972413793103447,16.1,2.598336906523664,11.6,19.6
2023-05,XEO_RO,31,12.983870967741936,12.1,5.26390835623073,5.2,21.7
2023-05,XUAN_KHANH,31,0.1,0.1,0.0,0.1,0.1
