station_id,target_date,input_start,input_end,baseline,y_true,split
SON_DOC,2021-02-26,2021-01-27,2021-02-25,,12.199999809265137,train
SON_DOC,2021-02-27,2021-01-28,2021-02-26,,12.5,train
SON_DOC,2021-03-01,2021-01-30,2021-02-28,,13.800000190734863,train
SON_DOC,2021-03-02,2021-01-31,2021-03-01,,13.300000190734863,train
SON_DOC,2021-03-03,2021-02-01,2021-03-02,,13.800000190734863,train
SON_DOC,2021-03-07,2021-02-05,2021-03-06,,12.699999809265137,train
SON_DOC,2021-03-08,2021-02-06,2021-03-07,,12.899999618530273,train
SON_DOC,2021-03-11,2021-02-09,2021-03-10,,14.0,train
SON_DOC,2021-03-12,2021-02-10,2021-03-11,,14.800000190734863,train
SON_DOC,2021-03-13,2021-02-11,2021-03-12,,15.199999809265137,train
SON_DOC,2021-03-16,2021-02-14,2021-03-15,,15.699999809265137,train
SON_DOC,2021-03-17,2021-02-15,2021-03-16,,14.300000190734863,train
SON_DOC,2021-03-22,2021-02-20,2021-03-21,,14.699999809265137,train
SON_DOC,2021-03-23,2021-02-21,2021-03-22,,16.100000381469727,train
SON_DOC,2021-03-30,2021-02-28,2021-03-29,,16.100000381469727,train
SON_DOC,2021-03-31,2021-03-01,2021-03-30,,15.300000190734863,train
SON_DOC,2021-04-01,2021-03-02,2021-03-31,,15.199999809265137,train
SON_DOC,2021-04-05,2021-03-06,2021-04-04,,13.899999618530273,train
SON_DOC,2021-04-06,2021-03-07,2021-04-05,,14.399999618530273,train
SON_DOC,2021-04-12,2021-03-13,2021-04-11,,14.0,train
SON_DOC,2021-04-13,2021-03-14,2021-04-12,,14.100000381469727,train
SON_DOC,2021-04-14,2021-03-15,2021-04-13,,13.699999809265137,train
SON_DOC,2021-04-20,2021-03-21,2021-04-19,,8.100000381469727,train
SON_DOC,2021-04-21,2021-03-22,2021-04-20,,8.5,train
SON_DOC,2021-04-25,2021-03-26,2021-04-24,,11.100000381469727,train
SON_DOC,2021-04-26,2021-03-27,2021-04-25,,11.199999809265137,train
SON_DOC,2021-04-28,2021-03-29,2021-04-27,,11.800000190734863,train
SON_DOC,2021-04-29,2021-03-30,2021-04-28,,11.800000190734863,train
SON_DOC,2021-04-30,2021-03-31,2021-04-29,,10.399999618530273,train
SON_DOC,2021-05-04,2021-04-04,2021-05-03,,8.300000190734863,train
SON_DOC,2021-05-05,2021-04-05,2021-05-04,,8.100000381469727,train
SON_DOC,2021-05-06,2021-04-06,2021-05-05,,7.400000095367432,train
